caso;plaza;geografía;estrato1;estrato1agrup;estrato2;partidogba;sexo;edad;estudios;p4;p5;p6;p7;p8;p9;p10;p11;p12;p13;p14;p15;p16;p17;p18;p19;p20;p21;p22;p23;p24;p25;p25o;p26;p27;p28;p29;p30;p31;p32;p33;p34;p35;p36;p37;pondedad;pondestudios;pondedadestudios;pondestrato1;pondedadestudiosestrato1;pondestudios2;pondedadestudiosestrato1estudios2;pondedad2;pondedadestudiosestrato1estudios2edad2;pondsexo;pondedadestudiosestrato1estudios2edad2sexo;pondestrato12;pondedadestudiosestrato1estudios2edad2sexoestrato12;imagen_larreta;imagen_macri;imagen_milei;imagen_cfk;imagen_massa;imagen_morales;imagen_bullrich;imagen_kicillof;imagen_santilli;imagen_grindetti;imagen_piparo;INTERÉS;PROBABILIDAD_DE_IR_A_VOTAR;VOTO_PARTIDO
1196.0;Gba;GBA;2;AMBA;1;Merlo;1 - Hombre;3 - Más de 50;1 - Nivel Primario, ya sea completo o incompleto;3 - Algo negativa;4 - Muy negativa;5 - Ns/Nc;2 - Algo positiva;2 - Algo positiva;5 - Ns/Nc;3 - Algo negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;2 - Es probable que corte boleta, aún no sé;2 - Algo positiva;3 - Algo negativa;5 - Ns/Nc;3 - Algo negativa;2 - Es bastante probable que vaya a votar;4- Nada interesado;0.944133399209486;1.07233112362123;1.0124236288226396;0.694096146783764;0.7027193396786298;0.972752651427518;0.6835721008817818;1.00242436691201;0.6852293304651328;1.01849078665879;0.6978997598271091;1.00097380021009;0.6985793747598505;NEGATIVA;NEGATIVA;NS/NC;POSITIVA;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NEGATIVA;NS/NC;NEGATIVA;NO INTERESADO;PROBABLE;Unidos x La Patria
1206.0;Gba;GBA;2;AMBA;1;Moreno;1 - Hombre;3 - Más de 50;1 - Nivel Primario, ya sea completo o incompleto;3 - Algo negativa;3 - Algo negativa;4 - Muy negativa;1 - Muy positiva;2 - Algo positiva;3 - Algo negativa;3 - Algo negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;5 - Ns/Nc;1 - Es muy probable que vaya a votar;1 - Muy interesado;0.944133399209486;1.07233112362123;1.0124236288226396;0.694096146783764;0.7027193396786298;0.972752651427518;0.6835721008817818;1.00242436691201;0.6852293304651328;1.01849078665879;0.6978997598271091;1.00097380021009;0.6985793747598505;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NS/NC;INTERESADO;PROBABLE;Unidos x La Patria
1225.0;Gba;GBA;2;AMBA;2;Florencio Varela;2 - Mujer;2 - 30 a 49;1 - Nivel Primario, ya sea completo o incompleto;3 - Algo negativa;3 - Algo negativa;5 - Ns/Nc;2 - Algo positiva;2 - Algo positiva;3 - Algo negativa;4 - Muy negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;2 - Podría llegar a votarlo;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;2 - Es probable que corte boleta, aún no sé;2 - Algo positiva;5 - Ns/Nc;5 - Ns/Nc;3 - Algo negativa;2 - Es bastante probable que vaya a votar;3 - Poco interesado;1.05417449799197;1.07233112362123;1.1304241239245754;0.694096146783764;0.7846230286474598;0.972752651427518;0.7632441314879059;0.998696387767693;0.7622491571018617;0.983517679752162;0.7496855223858642;1.00097380021009;0.750415566305065;NEGATIVA;NEGATIVA;NS/NC;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NS/NC;NS/NC;NEGATIVA;NO INTERESADO;PROBABLE;Unidos x La Patria
1246.0;Gba;GBA;2;AMBA;1;San Isidro;1 - Hombre;3 - Más de 50;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;3 - Algo negativa;4 - Muy negativa;4 - Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;4 - Juan Grabois y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;1 - Muy positiva;4 - Muy negativa;4 - Muy negativa;4 - Muy negativa;1 - Es muy probable que vaya a votar;1 - Muy interesado;0.944133399209486;0.946902199620489;0.8940019924466316;0.694096146783764;0.6205233381742147;1.02984047456201;0.6390400490621359;1.00242436691201;0.6405893166125314;1.01849078665879;0.6524343170019138;1.00097380021009;0.6530696576768802;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
1264.0;Gba;GBA;2;AMBA;2;Berazategui;2 - Mujer;1 - 18 a 29;1 - Nivel Primario, ya sea completo o incompleto;3 - Algo negativa;4 - Muy negativa;3 - Algo negativa;1 - Muy positiva;1 - Muy positiva;5 - Ns/Nc;4 - Muy negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;1 - Muy positiva;3 - Algo negativa;5 - Ns/Nc;5 - Ns/Nc;2 - Es bastante probable que vaya a votar;3 - Poco interesado;1.00271180904523;1.07233112362123;1.0752390808617478;0.694096146783764;0.7463193028974552;0.972752651427518;0.7259840807050364;0.998297894833141;0.724748379450211;0.983517679752162;0.712802844561011;1.00097380021009;0.7134969721207973;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NEGATIVA;NS/NC;NS/NC;NO INTERESADO;PROBABLE;Unidos x La Patria
1265.0;Gba;GBA;2;AMBA;2;Almirante Brown;1 - Hombre;3 - Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;1 - Muy positiva;4 - Muy negativa;4 - Muy negativa;4 - Muy negativa;1 - Es muy probable que vaya a votar;1 - Muy interesado;0.944133399209486;0.98364126532018;0.9286885714294615;0.694096146783764;0.6445991589913076;1.00540427420733;0.6480827496003109;1.00242436691201;0.6496539399746863;1.01849078665879;0.6616665523808006;1.00097380021009;0.6623108834085186;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
1267.0;Gba;GBA;2;AMBA;1;Merlo;1 - Hombre;3 - Más de 50;1 - Nivel Primario, ya sea completo o incompleto;3 - Algo negativa;3 - Algo negativa;3 - Algo negativa;1 - Muy positiva;2 - Algo positiva;5 - Ns/Nc;4 - Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;1 - Economista;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;4 - Muy negativa;1 - Es muy probable que vaya a votar;1 - Muy interesado;0.944133399209486;1.07233112362123;1.0124236288226396;0.694096146783764;0.7027193396786298;0.972752651427518;0.6835721008817818;1.00242436691201;0.6852293304651328;1.01849078665879;0.6978997598271091;1.00097380021009;0.6985793747598505;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
1289.0;Gba;GBA;2;AMBA;2;Lanus;1 - Hombre;2 - 30 a 49;2 - Nivel Secundario, ya sea completo o incompleto;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;2 - Algo positiva;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;4 - No sabe/ no tiene opinión formada;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;4 - Ns/Nc;1 - Axel Kicillof por Unidos por la patria;2 - Néstor Grindetti por Juntos;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;1 - Sí, seguramente corte boleta.;2 - Algo positiva;4 - Muy negativa;2 - Algo positiva;4 - Muy negativa;2 - Es bastante probable que vaya a votar;2 - Algo interesado;1.05417449799197;0.98364126532018;1.036929537073087;0.694096146783764;0.7197287961687019;1.00540427420733;0.723618407938109;0.998696387767693;0.7226750901299984;1.01849078665879;0.736037921045214;1.00097380021009;0.7367546749273621;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
1290.0;Gba;GBA;2;AMBA;1;San Fernando;2 - Mujer;2 - 30 a 49;1 - Nivel Primario, ya sea completo o incompleto;3 - Algo negativa;5 - Ns/Nc;4 - Muy negativa;1 - Muy positiva;2 - Algo positiva;5 - Ns/Nc;4 - Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;1 - Muy positiva;5 - Ns/Nc;5 - Ns/Nc;5 - Ns/Nc;1 - Es muy probable que vaya a votar;3 - Poco interesado;1.05417449799197;1.07233112362123;1.1304241239245754;0.694096146783764;0.7846230286474598;0.972752651427518;0.7632441314879059;0.998696387767693;0.7622491571018617;0.983517679752162;0.7496855223858642;1.00097380021009;0.750415566305065;NEGATIVA;NS/NC;NEGATIVA;POSITIVA;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NS/NC;NS/NC;NS/NC;NO INTERESADO;PROBABLE;Unidos x La Patria
1296.0;Gba;GBA;2;AMBA;2;Lanus;2 - Mujer;3 - Más de 50;2 - Nivel Secundario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;4 - Muy negativa;2 - Algo positiva;2 - Algo positiva;4 - Muy negativa;4 - Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;5 - Myriam Bregman – Nicolas del Caño por el Frente de Izquierda;7 - No sabe / Está indeciso;3 - No sabe / Está indeciso;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;7 - No sabe / Está indeciso;7 - No sabe / Está indeciso;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;1 - Muy positiva;3 - Algo negativa;3 - Algo negativa;5 - Ns/Nc;2 - Es bastante probable que vaya a votar;2 - Algo interesado;0.944133399209486;0.98364126532018;0.9286885714294615;0.694096146783764;0.6445991589913076;1.00540427420733;0.6480827496003109;1.00242436691201;0.6496539399746863;0.983517679752162;0.6389461356857539;1.00097380021009;0.6395683415669209;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NS/NC;INTERESADO;PROBABLE;Unidos x La Patria
1297.0;Gba;GBA;2;AMBA;1;Merlo;1 - Hombre;2 - 30 a 49;1 - Nivel Primario, ya sea completo o incompleto;3 - Algo negativa;4 - Muy negativa;4 - Muy negativa;1 - Muy positiva;2 - Algo positiva;4 - Muy negativa;3 - Algo negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;2 - Es probable que corte boleta, aún no sé;4 - Muy negativa;3 - Algo negativa;5 - Ns/Nc;3 - Algo negativa;1 - Es muy probable que vaya a votar;2 - Algo interesado;1.05417449799197;1.07233112362123;1.1304241239245754;0.694096146783764;0.7846230286474598;0.972752651427518;0.7632441314879059;0.998696387767693;0.7622491571018617;1.01849078665879;0.7763437436466747;1.00097380021009;0.7770997473473399;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NS/NC;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
1307.0;Gba;GBA;2;AMBA;1;Merlo;2 - Mujer;1 - 18 a 29;2 - Nivel Secundario, ya sea completo o incompleto;2 - Algo positiva;3 - Algo negativa;3 - Algo negativa;3 - Algo negativa;2 - Algo positiva;3 - Algo negativa;3 - Algo negativa;3 - Gobierne un partido político nuevo;4 - No sabe;4 - No sabe;4 - No sabe;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;2 - Podría llegar a votarlo;6 - El “Pollo” Sobrero por el Frente de Izquierda;4 - El “Pollo” Sobrero por el Frente de Izquierda;4 - El “Pollo” Sobrero por el Frente de Izquierda;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;1 - Sí, seguramente corte boleta.;3 - Algo negativa;3 - Algo negativa;4 - Muy negativa;4 - Muy negativa;4 - No voy a ir a votar;3 - Poco interesado;1.00271180904523;0.98364126532018;0.9863087126007368;0.694096146783764;0.6845930769554263;1.00540427420733;0.6882928056637331;0.998297894833141;0.687121258922901;0.983517679752162;0.6757959062842361;1.00097380021009;0.6764539964797538;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NO INTERESADO;NO PROBABLE;Unidos x La Patria
1310.0;Gba;GBA;2;AMBA;1;Ituzaingo;1 - Hombre;2 - 30 a 49;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;4 - Muy negativa;4 - Muy negativa;5 - Ns/Nc;1 - Muy positiva;1 - Muy positiva;2 - Algo positiva;2 - Algo positiva;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;4 - No sabe;1 - Seguro lo votaría;2 - Posiblemente lo votaria;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;1 - Economista;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;1 - Muy positiva;3 - Algo negativa;3 - Algo negativa;2 - Algo positiva;1 - Es muy probable que vaya a votar;1 - Muy interesado;1.05417449799197;0.946902199620489;0.9982001509324212;0.694096146783764;0.6928468784811652;1.02984047456201;0.7135217581338504;0.998696387767693;0.71259160244193;1.01849078665879;0.725767981737529;1.00097380021009;0.7264747347506216;NEGATIVA;NEGATIVA;NS/NC;POSITIVA;POSITIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;INTERESADO;PROBABLE;Unidos x La Patria
1315.0;Gba;GBA;2;AMBA;2;Quilmes;1 - Hombre;2 - 30 a 49;3 - Nivel Universitario o Terciario, ya sea completo o incompleto;3 - Algo negativa;3 - Algo negativa;2 - Algo positiva;2 - Algo positiva;2 - Algo positiva;4 - Muy negativa;3 - Algo negativa;3 - Gobierne un partido político nuevo;2 - Posiblemente lo votaria;2 - Posiblemente lo votaria;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;7 - Ns/Nc;;2 - Podría llegar a votarlo;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;2 - Algo positiva;3 - Algo negativa;3 - Algo negativa;3 - Algo negativa;1 - Es muy probable que vaya a votar;2 - Algo interesado;1.05417449799197;0.946902199620489;0.9982001509324212;0.694096146783764;0.6928468784811652;1.02984047456201;0.7135217581338504;0.998696387767693;0.71259160244193;1.01849078665879;0.725767981737529;1.00097380021009;0.7264747347506216;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
