fecha;plaza;estrato;metodo;sexo;edad;estudios;votara;paso_votaria;p5o;sufragara;p7;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;PROBABILIDAD_VOTO_PASO;IMPORTANCIA_PASO
2023-04-01;La Plata;4;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Poco importante;0.941521349862259;0.840537014502872;0.791383544503937;0.679650090709791;0.537863897808337;1.02565145013214;0.551660886760846;0.968864316292147;0.534484547876666;0.978831577726991;0.523170353268815;Probable;No importante
2023-04-01;La Plata;4;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;9;Nada importante;0.941521349862259;0.840537014502872;0.791383544503937;0.679650090709791;0.537863897808337;1.02565145013214;0.551660886760846;0.968864316292147;0.534484547876666;0.978831577726991;0.523170353268815;Probable;No importante
2023-04-01;La Plata;4;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03463732782369;1.22650294224848;1.26898572673586;0.679650090709791;0.862466264285458;0.978716238768085;0.844109738245825;1.00796058633095;0.850829346689926;1.02399045775466;0.871241132188116;Probable;Importante
2023-04-01;La Plata;4;Presencial;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Nada importante;1.03463732782369;0.840537014502872;0.869650970622154;0.679650090709791;0.591058361069205;1.02565145013214;0.606219865143356;1.00796058633095;0.611045730715366;1.02399045775466;0.625704997504259;Probable;No importante
2023-04-01;La Plata;4;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Poco importante;1.03070018050542;0.840537014502872;0.866341652569597;0.679650090709791;0.588809182754597;1.02565145013214;0.603912992143373;1.02833431789509;0.621024454843738;0.978831577726991;0.607878346941741;Probable;No importante
2023-04-01;La Plata;4;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Muy importante;1.03463732782369;1.22650294224848;1.26898572673586;0.679650090709791;0.862466264285458;0.978716238768085;0.844109738245825;1.00796058633095;0.850829346689926;0.978831577726991;0.832818631796926;Probable;Importante
2023-04-01;Tucumán;3;Presencial;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;0.941521349862259;0.979268073305836;0.922001798255924;0.757482346772863;0.698400085871697;1.00269534323067;0.700282513815451;0.968864316292147;0.678478738959153;0.978831577726991;0.664116414509607;Probable;Importante
2023-04-01;Tucumán;3;Presencial;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Algo importante;1.03070018050542;0.840537014502872;0.866341652569597;0.757482346772863;0.656238508095499;1.02565145013214;0.6730719774607;1.02833431789509;0.692143012836349;1.02399045775466;0.708747840545982;Probable;Importante
2023-04-01;Tucumán;3;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Poco importante;1.03463732782369;0.979268073305836;1.0131873025882;0.757482346772863;0.767471495684979;1.00269534323067;0.769540094785606;1.00796058633095;0.775666085145274;1.02399045775466;0.794274669592674;Probable;No importante
2023-04-01;Mendoza;3;Presencial;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03070018050542;0.979268073305836;1.00933177991952;0.757482346772863;0.764551005325869;1.00269534323067;0.766611732702576;1.02833431789509;0.788333153239076;1.02399045775466;0.807245626448456;Probable;Importante
