metodo;plaza;region;sexo;edad;educacion;imagen_massa;imagen_milei;teme;votara_milei;votara_massa;ballotage_votara;votara_hoy;p9_p10;combinada;general_voto;weight1;weight2;cr1;cr2;cr3;cr4;cr5;cr6;cr7;cr8;cr9;cr10;cr11
CATI;Tartagal;NOA;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Javier Milei;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.90673;1.23702;Femenino;30-49;Terciario;Norte;Negativa;Positiva;Milei;Seguro;Nunca;Milei;Milei
CATI;GBA;Gba;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;No sabe/ no tiene opinión formada;Nunca lo votaría;Nunca lo votaría;Votará en blanco;;Votará en blanco;Votará en blanco;Patricia Bullrich de Juntos por el cambio;0.99422;1.17676;Femenino;30-49;Secundario;Gba;Negativa;Positiva;;Nunca;Nunca;Indeciso/Blano/No;Bullrich
CATI;GBA;Gba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;No concurrirá a votar;;No concurrirá a votar;No concurrirá a votar;Patricia Bullrich de Juntos por el cambio;0.72896;0.86118;Femenino;30-49;Terciario;Gba;Negativa;Positiva;Massa;Podría;Nunca;Indeciso/Blano/No;Bullrich
CATI;CABA;Caba;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.42802;1.87256;Femenino;16-23;Secundario;Caba;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
CATI;Sarmiento S Juan;Cuyo;Masculino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.65836;0.83029;Masculino;50 y más;Terciario;Cuyo+Sur;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
CATI;Suarez;Interior PBA;Masculino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.94032;0.99188;Masculino;24-29;Secundario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Suarez;Interior PBA;Femenino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.72185;0.7639;Femenino;24-29;Terciario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Suarez;Interior PBA;Masculino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo negativa;Que gane Javier Milei;Podría llegar a votarlo;Podría llegar a votarlo;Javier Milei;;Javier Milei;Javier Milei;Juan Schiaretti de Hacemos por nuestro país;0.94032;0.64127;Masculino;24-29;Secundario;Interior PBA;Negativa;Negativa;Milei;Podría;Podría;Milei;Schiaretti
CATI;Catamarca Capital;NOA;Femenino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.90514;0.94392;Femenino;24-29;Terciario;Norte;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
CATI;Quitilipi;NEA;Masculino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy negativa;Que gane Sergio Massa;Nunca lo votaría;Nunca lo votaría;No concurrirá a votar;;No concurrirá a votar;No concurrirá a votar;No fué a votar;0.80991;0.08277;Masculino;16-23;Terciario;Norte;Negativa;Negativa;Massa;Nunca;Nunca;Indeciso/Blano/No;No fue
CATI;La Plata;Interior PBA;Femenino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo positiva;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.98452;1.04382;Femenino;24-29;Secundario;Interior PBA;Positiva;Positiva;Milei;Nunca;Seguro;Massa;Massa
CATI;Curuzú Cuatiá;NEA;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy positiva;No conoce/ no tiene opinión;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.98345;1.07269;Femenino;30-49;Secundario;Norte;Positiva;;Milei;Nunca;Seguro;Massa;Massa
CATI;S Tomé ( Corrientes);NEA;Femenino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.7198;0.74508;Femenino;24-29;Terciario;Norte;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Curuzú Cuatiá;NEA;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.68158;0.93986;Femenino;50 y más;Terciario;Norte;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
CATI;La Plata;Interior PBA;Masculino;24 a 29;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.26578;1.36573;Masculino;24-29;Primario;Interior PBA;Positiva;Negativa;Milei;Nunca;Podría;Massa;Massa
CATI;Sarmiento S Juan;Cuyo;Masculino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.11714;1.36563;Masculino;16-23;Secundario;Cuyo+Sur;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
CATI;Pringles;Interior PBA;Femenino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Votará en blanco;;Votará en blanco;Votará en blanco;Votó en blanco;0.98452;0.45207;Femenino;24-29;Secundario;Interior PBA;Negativa;Positiva;Massa;Podría;Nunca;Indeciso/Blano/No;Blanco
CATI;Suarez;Interior PBA;Masculino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Está indeciso;Sergio Massa;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.81222;0.85175;Masculino;16-23;Terciario;Interior PBA;Positiva;Negativa;Milei;Nunca;Podría;Massa;Massa
CATI;Sarmiento S Juan;Cuyo;Femenino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Está indeciso;Indeciso;Está indeciso;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;0.94012;0.59656;Femenino;50 y más;Secundario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Podría;Indeciso/Blano/No;Schiaretti
CATI;Suarez;Interior PBA;Masculino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.10777;1.50602;Masculino;16-23;Secundario;Interior PBA;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
CATI;CABA;Caba;Masculino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Patricia Bullrich de Juntos por el cambio;0.84886;0.89221;Masculino;24-29;Terciario;Caba;Negativa;Negativa;Milei;Nunca;Seguro;Massa;Bullrich
CATI;CABA;Caba;Femenino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Muy positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;No fué a votar;1.04703;0.10551;Femenino;16-23;Terciario;Caba;Negativa;Positiva;Massa;Podría;Nunca;Milei;No fue
CATI;Viedma;Patagonia;Masculino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.54341;0.58512;Masculino;50 y más;Terciario;Cuyo+Sur;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
CATI;Viedma;Patagonia;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo negativa;Que gane Javier Milei;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.99767;1.10089;Masculino;50 y más;Primario;Cuyo+Sur;Negativa;Negativa;Milei;Podría;Nunca;Milei;Bullrich
CATI;Comodoro Rivadavia;Patagonia;Masculino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.74115;0.76855;Masculino;50 y más;Secundario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Comodoro Rivadavia;Patagonia;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo negativa;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Está indeciso;Javier Milei;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.56895;0.61576;Femenino;50 y más;Terciario;Cuyo+Sur;Negativa;Negativa;Massa;Podría;Nunca;Milei;Bullrich
CATI;Olavarría;Interior PBA;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Sergio Massa;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Javier Milei;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.94197;1.35228;Masculino;30-49;Secundario;Interior PBA;Negativa;Positiva;Massa;Podría;Podría;Milei;Milei
CATI;S Tomé ( Corrientes);NEA;Masculino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo positiva;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.93766;0.96744;Masculino;24-29;Secundario;Norte;Positiva;Positiva;Milei;Nunca;Seguro;Massa;Massa
CATI;Sarmiento S Juan;Cuyo;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Javier Milei;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.99459;1.29045;Femenino;30-49;Secundario;Cuyo+Sur;Negativa;Positiva;Milei;Seguro;Nunca;Milei;Milei
CATI;Palpalá ( Jujuy);NOA;Masculino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.38905;1.78881;Masculino;16-23;Secundario;Norte;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
CATI;Tartagal;NOA;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Sergio Massa;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.90673;0.95598;Femenino;30-49;Terciario;Norte;Positiva;Negativa;Massa;Nunca;Seguro;Massa;Massa
CATI;Ushuaia;Patagonia;Masculino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.54341;0.56244;Masculino;50 y más;Terciario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Pirané;NEA;Femenino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.7198;0.77511;Femenino;24-29;Terciario;Norte;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
CATI;Rio Gallegos;Patagonia;Femenino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;No conoce/ no tiene opinión;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.70785;0.71245;Femenino;16-23;Terciario;Cuyo+Sur;Positiva;;Massa;Nunca;Podría;Massa;Massa
CATI;Tartagal;NOA;Femenino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;No conoce/ no tiene opinión;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Está indeciso;Indeciso;Está indeciso;Está indeciso;No fué a votar;1.06632;0.10607;Femenino;16-23;Terciario;Norte;;Negativa;Milei;Nunca;Podría;Indeciso/Blano/No;No fue
CATI;Comodoro Rivadavia;Patagonia;Masculino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.92209;1.19703;Masculino;16-23;Secundario;Cuyo+Sur;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
CATI;Viedma;Patagonia;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.04456;1.11365;Femenino;50 y más;Primario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Tartagal;NOA;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Está indeciso;Indeciso;Está indeciso;Javier Milei;Patricia Bullrich de Juntos por el cambio;1.45434;1.51347;Femenino;16-23;Secundario;Norte;Negativa;Positiva;Massa;Podría;Nunca;Indeciso/Blano/No;Bullrich
CATI;Tartagal;NOA;Masculino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.01845;1.30909;Masculino;16-23;Terciario;Norte;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
CATI;CABA;Caba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.89032;0.95094;Femenino;30-49;Terciario;Caba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Córdoba;Centro;Masculino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo negativa;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.68702;0.79526;Masculino;50 y más;Terciario;Centro;Negativa;Negativa;Massa;Seguro;Nunca;Milei;Bullrich
CATI;Viedma;Patagonia;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.99767;1.05823;Masculino;50 y más;Primario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Tartagal;NOA;Femenino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Votará en blanco;;Votará en blanco;Votará en blanco;Juan Schiaretti de Hacemos por nuestro país;1.16895;0.78141;Femenino;50 y más;Secundario;Norte;Negativa;Positiva;Massa;Podría;Nunca;Indeciso/Blano/No;Schiaretti
CATI;Catamarca Capital;NOA;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.85707;0.88451;Femenino;50 y más;Terciario;Norte;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Quitilipi;NEA;Masculino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo negativa;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.65098;0.71801;Masculino;50 y más;Terciario;Norte;Negativa;Negativa;Massa;Seguro;Nunca;Milei;Bullrich
CATI;Comodoro Rivadavia;Patagonia;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.56895;0.5919;Femenino;50 y más;Terciario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Sarmiento S Juan;Cuyo;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.16964;1.43716;Femenino;16-23;Secundario;Cuyo+Sur;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
CATI;Viedma;Patagonia;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo positiva;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.04456;1.11365;Femenino;50 y más;Primario;Cuyo+Sur;Positiva;Positiva;Milei;Nunca;Podría;Massa;Massa
CATI;Rio Gallegos;Patagonia;Masculino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.92209;0.92508;Masculino;16-23;Secundario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Podría;Massa;Massa
CATI;Viedma;Patagonia;Femenino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.77598;0.84141;Femenino;50 y más;Secundario;Cuyo+Sur;Negativa;Positiva;Massa;Podría;Nunca;Milei;Bullrich
CATI;Ushuaia;Patagonia;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.57489;0.60789;Masculino;30-49;Terciario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
CATI;Viedma;Patagonia;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;No sabe/ no tiene opinión formada;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.56895;0.61576;Femenino;50 y más;Terciario;Cuyo+Sur;Negativa;Positiva;;Podría;Nunca;Milei;Bullrich
CATI;Viedma;Patagonia;Femenino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;0.77598;0.52291;Femenino;50 y más;Secundario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Schiaretti
CATI;Viedma;Patagonia;Masculino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.57389;0.57695;Masculino;24-29;Terciario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
