fecha;caso;plaza;geografía;estrato1;estrato1agrup;estrato2;partido_gba;sexo;edad;estudios;imagen_larreta;imagen_macri;imagen_milei;imagen_cfk;imagen_massa;imagen_morales;imagen_bulrich;p11;p12;p13;p14;p15;p16;p17;p18;p19;p20;p21;p22;p23;p24;p25;p25o;p26;p27;p28;p29;p30;p31;imagen_kicillof;imagen_santilli;imagen_grindetti;imagen_piparo;paso_sufragara;p37;pondedad;pondestudios;pondedadestudios;pondestrato1;pondedadestudiosestrato1;pondestudios2;pondedadestudiosestrato1estudios2;pondedad2;pondedadestudiosestrato1estudios2edad2;pondsexo;pondedadestudiosestrato1estudios2edad2sexo;pondestrato12;pondedadestudiosestrato1estudios2edad2sexoestrato12;IMAGEN_LARRETA;IMAGEN_MACRI;IMAGEN_MILEI;IMAGEN_CFK;IMAGEN_MASSA;IMAGEN_MORALES;IMAGEN_BULLRICH;IMAGEN_KICILLOF;IMAGEN_SANTILLI;IMAGEN_GRINDETTI;IMAGEN_PÍPARO;INTERÉS;PROBABILIDAD_DE_IR_A_VOTAR;VOTO_PARTIDO
2023-07-01;429;Gba;GBA;2;AMBA;2;Esteban Echeverría;Hombre;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy negativa;Muy negativa;Muy negativa;Algo negativa;Muy positiva;Ns/Nc;Muy negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;2 - Es probable que corte boleta, aún no sé;Muy positiva;Ns/Nc;Ns/Nc;Ns/Nc;Es muy probable que vaya a votar;4- Nada interesado;1.05417449799197;1.07233112362123;1.13042412392458;0.694096146783764;0.78462302864746;0.972752651427518;0.763244131487906;0.998696387767693;0.762249157101862;1.01849078665879;0.776343743646675;1.00097380021009;0.77709974734734;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NS/NC;NS/NC;NS/NC;NO INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;434;Gba;GBA;2;AMBA;2;La Matanza;Mujer;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy negativa;Ns/Nc;Muy positiva;Muy positiva;Ns/Nc;Ns/Nc;1 - Siga gobernando el peronismo;4 - No sabe;4 - No sabe;1 - Seguro lo votaría;4 - No sabe;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;7 - Ns/Nc;;4 - Ns/Nc;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;2 - Es probable que corte boleta, aún no sé;Muy positiva;Muy negativa;Muy negativa;Muy positiva;Es muy probable que vaya a votar;2 - Algo interesado;1.05417449799197;0.98364126532018;1.03692953707309;0.694096146783764;0.719728796168702;1.00540427420733;0.723618407938109;0.998696387767693;0.722675090129998;0.983517679752162;0.710763727859341;1.00097380021009;0.711455869726855;NEGATIVA;NEGATIVA;NS/NC;POSITIVA;POSITIVA;NS/NC;NS/NC;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;440;Gba;GBA;2;AMBA;2;La Matanza;Hombre;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Muy negativa;Muy negativa;Algo positiva;Muy positiva;Muy negativa;Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Economista;;2 - Podría llegar a votarlo;2 - Diego Santilli por Juntos;2 - Néstor Grindetti por Juntos;2 - Diego Santilli por Juntos;8 - Otros candidatos;1 - Sí, seguramente corte boleta.;Algo negativa;Muy positiva;Algo positiva;Muy negativa;Es muy probable que vaya a votar;2 - Algo interesado;1.05417449799197;0.946902199620489;0.998200150932421;0.694096146783764;0.692846878481165;1.02984047456201;0.71352175813385;0.998696387767693;0.71259160244193;1.01849078665879;0.725767981737529;1.00097380021009;0.726474734750622;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;443;Gba;GBA;2;AMBA;1;San Isidro;Mujer;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy negativa;Muy negativa;Muy positiva;Muy positiva;Muy negativa;Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;Muy positiva;Muy negativa;Algo negativa;Muy negativa;Es muy probable que vaya a votar;1 - Muy interesado;0.944133399209486;0.946902199620489;0.894001992446632;0.694096146783764;0.620523338174215;1.02984047456201;0.639040049062136;1.00242436691201;0.640589316612531;0.983517679752162;0.63003091834878;1.00097380021009;0.630644442589431;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;452;Gba;GBA;2;AMBA;2;La Matanza;Mujer;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Muy negativa;Muy negativa;Muy positiva;Muy positiva;Muy negativa;Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;Muy positiva;Muy negativa;Ns/Nc;Muy negativa;Es poco probable que vaya a votar;1 - Muy interesado;0.944133399209486;1.07233112362123;1.01242362882264;0.694096146783764;0.70271933967863;0.972752651427518;0.683572100881782;1.00242436691201;0.685229330465133;0.983517679752162;0.673935161197195;1.00097380021009;0.674591439398756;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NS/NC;NEGATIVA;INTERESADO;NO PROBABLE;Unidos x La Patria
2023-07-01;458;Gba;GBA;2;AMBA;2;Berazategui;Mujer;30 a 49;Nivel Primario, ya sea completo o incompleto;Ns/Nc;Muy negativa;Ns/Nc;Muy positiva;Muy positiva;Ns/Nc;Ns/Nc;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;Muy positiva;Algo negativa;Ns/Nc;Ns/Nc;Es muy probable que vaya a votar;1 - Muy interesado;1.05417449799197;1.07233112362123;1.13042412392458;0.694096146783764;0.78462302864746;0.972752651427518;0.763244131487906;0.998696387767693;0.762249157101862;0.983517679752162;0.749685522385864;1.00097380021009;0.750415566305065;NS/NC;NEGATIVA;NS/NC;POSITIVA;POSITIVA;NS/NC;NS/NC;POSITIVA;NEGATIVA;NS/NC;NS/NC;INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;478;Gba;GBA;2;AMBA;2;La Matanza;Hombre;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Muy negativa;Muy negativa;Muy positiva;Muy positiva;Muy negativa;Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;Muy positiva;Algo negativa;Algo negativa;Muy negativa;Es muy probable que vaya a votar;1 - Muy interesado;0.944133399209486;1.07233112362123;1.01242362882264;0.694096146783764;0.70271933967863;0.972752651427518;0.683572100881782;1.00242436691201;0.685229330465133;1.01849078665879;0.697899759827109;1.00097380021009;0.698579374759851;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;499;Gba;GBA;2;AMBA;2;La Matanza;Mujer;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Algo positiva;Ns/Nc;Algo negativa;3 - Gobierne un partido político nuevo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;4 - No sabe;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;4 - Ns/Nc;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;Algo positiva;Muy negativa;Muy negativa;Algo negativa;Es bastante probable que vaya a votar;3 - Poco interesado;1.05417449799197;1.07233112362123;1.13042412392458;0.694096146783764;0.78462302864746;0.972752651427518;0.763244131487906;0.998696387767693;0.762249157101862;0.983517679752162;0.749685522385864;1.00097380021009;0.750415566305065;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NO INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;514;Gba;GBA;2;AMBA;1;Tigre;Mujer;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Muy negativa;Muy negativa;Algo negativa;Algo positiva;Ns/Nc;Muy negativa;4 - No sabe/ no tiene opinión formada;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;1 - Sí, seguramente corte boleta.;Muy positiva;Algo negativa;Muy negativa;Muy negativa;Es bastante probable que vaya a votar;3 - Poco interesado;0.944133399209486;0.98364126532018;0.928688571429462;0.694096146783764;0.644599158991308;1.00540427420733;0.648082749600311;1.00242436691201;0.649653939974686;0.983517679752162;0.638946135685754;1.00097380021009;0.639568341566921;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NO INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;517;Gba;GBA;2;AMBA;1;3 de Febrero;Mujer;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo negativa;Algo negativa;Algo positiva;Algo positiva;Algo negativa;Algo negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;4 - Ns/Nc;2 - Diego Santilli por Juntos;2 - Néstor Grindetti por Juntos;2 - Diego Santilli por Juntos;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;1 - Sí, seguramente corte boleta.;Algo negativa;Algo positiva;Algo negativa;Algo negativa;Es muy probable que vaya a votar;4- Nada interesado;1.05417449799197;0.98364126532018;1.03692953707309;0.694096146783764;0.719728796168702;1.00540427420733;0.723618407938109;0.998696387767693;0.722675090129998;0.983517679752162;0.710763727859341;1.00097380021009;0.711455869726855;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NO INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;522;Gba;GBA;2;AMBA;1;San Martin;Hombre;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Algo positiva;4 - No sabe/ no tiene opinión formada;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;8 - No sabe / Está indeciso;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;4 - Ns/Nc;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;2 - Es probable que corte boleta, aún no sé;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Es muy probable que vaya a votar;1 - Muy interesado;1.05417449799197;0.98364126532018;1.03692953707309;0.694096146783764;0.719728796168702;1.00540427420733;0.723618407938109;0.998696387767693;0.722675090129998;1.01849078665879;0.736037921045214;1.00097380021009;0.736754674927362;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;524;Gba;GBA;2;AMBA;2;Almirante Brown;Mujer;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy negativa;Muy negativa;Muy positiva;Muy positiva;Muy negativa;Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;1 - Seguro lo votaría;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;7 - Ns/Nc;;4 - Ns/Nc;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;Muy positiva;Ns/Nc;Ns/Nc;Ns/Nc;Es muy probable que vaya a votar;1 - Muy interesado;1.05417449799197;0.98364126532018;1.03692953707309;0.694096146783764;0.719728796168702;1.00540427420733;0.723618407938109;0.998696387767693;0.722675090129998;0.983517679752162;0.710763727859341;1.00097380021009;0.711455869726855;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NS/NC;NS/NC;NS/NC;INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;527;Gba;GBA;2;AMBA;1;San Martin;Hombre;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo negativa;Algo negativa;Algo negativa;Algo positiva;Algo negativa;Algo negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Horacio Rodríguez Larreta – Gerardo Morales de Juntos;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Patricia Bullrich – Luis Petri de Juntos;7 - Ns/Nc;;4 - Ns/Nc;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;Algo positiva;Algo negativa;Algo negativa;Algo negativa;Es muy probable que vaya a votar;4- Nada interesado;1.05417449799197;0.98364126532018;1.03692953707309;0.694096146783764;0.719728796168702;1.00540427420733;0.723618407938109;0.998696387767693;0.722675090129998;1.01849078665879;0.736037921045214;1.00097380021009;0.736754674927362;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NO INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;548;Gba;GBA;2;AMBA;1;Ituzaingo;Mujer;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy negativa;Muy negativa;Muy positiva;Algo positiva;Ns/Nc;Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;2 - Posiblemente lo votaria;1 - Seguro lo votaría;2 - Posiblemente lo votaria;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;4 - En blanco o no irá a votar;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Patricia Bullrich – Luis Petri de Juntos;1 - Economista;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;Algo positiva;Algo negativa;Ns/Nc;Ns/Nc;Es muy probable que vaya a votar;3 - Poco interesado;1.00271180904523;0.98364126532018;0.986308712600737;0.694096146783764;0.684593076955426;1.00540427420733;0.688292805663733;0.998297894833141;0.687121258922901;0.983517679752162;0.675795906284236;1.00097380021009;0.676453996479754;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NEGATIVA;NS/NC;NS/NC;NO INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;552;Gba;GBA;2;AMBA;1;José C Paz;Mujer;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo negativa;Muy negativa;Algo positiva;Muy positiva;Ns/Nc;Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;1 - Patricia Bullrich – Luis Petri de Juntos;5 - Contador;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;Muy positiva;Ns/Nc;Ns/Nc;Muy negativa;Es bastante probable que vaya a votar;3 - Poco interesado;0.944133399209486;0.98364126532018;0.928688571429462;0.694096146783764;0.644599158991308;1.00540427420733;0.648082749600311;1.00242436691201;0.649653939974686;0.983517679752162;0.638946135685754;1.00097380021009;0.639568341566921;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NS/NC;NS/NC;NEGATIVA;NO INTERESADO;PROBABLE;Unidos x La Patria
2023-07-01;555;Gba;GBA;2;AMBA;1;Vicente Lopez;Hombre;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Muy negativa;Muy negativa;Algo positiva;Algo positiva;Muy negativa;Muy negativa;1 - Siga gobernando el peronismo;3 - Nunca lo votaría;3 - Nunca lo votaría;2 - Posiblemente lo votaria;3 - Nunca lo votaría;2 - Unidos por la Patria de Cristina Kirchner y Massa;3 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - Javier Milei – Victoria Villaruel por La Libertad Avanza;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Javier Milei – Victoria Villaruel por La Libertad Avanza;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;2 - Sergio Massa – Agustín Rossi de Unidos por la patria;3 - No sabe / Está indeciso;6 - Otro;;3 - Nunca lo votaría;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;1 - Axel Kicillof por Unidos por la patria;3 - Sergio Massa y Axel Kicillof por Unión por la Patria;3 - No, no cortaría boleta.;Muy positiva;Muy negativa;Muy negativa;Muy negativa;Es muy probable que vaya a votar;1 - Muy interesado;0.944133399209486;0.946902199620489;0.894001992446632;0.694096146783764;0.620523338174215;1.02984047456201;0.639040049062136;1.00242436691201;0.640589316612531;1.01849078665879;0.652434317001914;1.00097380021009;0.65306965767688;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;INTERESADO;PROBABLE;Unidos x La Patria
