plaza;estrato;metodo;sexo;edad;estudios;paso_sufragara;paso_votaria;p5o;p6;paso_importa;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;PROBABILIDAD_VOTO_PASO;IMPORTANCIA_PASO
Gba;2;Presencial;Femenino;18 a 29;Nivel Primario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Poco importante;1.03070018050542;1.22650294224848;1.264156803965937;0.960567043353033;1.2143073635201798;0.978716238768085;1.18846233553286;1.02833431789509;1.2221366051541893;0.978831577726991;1.1962659014209838;Probable;No importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Nada probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;6;Poco importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;No probable;No importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Poco probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;8;Algo importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;0.978831577726991;0.845325535936774;No probable;Importante
Gba;2;Presencial;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;7;Poco importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;1.02399045775466;1.0236721000308333;Probable;No importante
Gregores;9;CATI;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03070018050542;0.840537014502872;0.8663416525695969;1.41205764831843;1.2233243565677274;1.02565145013214;1.2547044002956569;1.02833431789509;1.2902555936380025;1.02399045775466;1.3212094159498886;;
C Piedrabuena;9;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03463732782369;0.840537014502872;0.8696509706221537;1.41205764831843;1.2279973044345582;1.02565145013214;1.2594972160516638;1.00796058633095;1.2695235523736341;1.02399045775466;1.2999800035253997;;
C Piedrabuena;9;CATI;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03070018050542;1.22650294224848;1.264156803965937;1.41205764831843;1.7850622837138834;0.978716238768085;1.7470694442832202;1.02833431789509;1.7965714653023395;1.02399045775466;1.8396720371439026;;
C Piedrabuena;9;CATI;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03070018050542;0.979268073305836;1.0093317799195198;1.41205764831843;1.4252346595262122;1.00269534323067;1.4290761561178824;1.02833431789509;1.4695680542216198;1.02399045775466;1.5048236645440214;;
Gba;2;Presencial;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;0.941521349862259;0.979268073305836;0.9220017982559243;0.960567043353033;0.8856445413168729;1.00269534323067;0.8880316573360911;0.968864316292147;0.860382184530714;1.02399045775466;0.8810231469815601;;
Gba;2;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03070018050542;0.840537014502872;0.8663416525695969;0.960567043353033;0.8321792397423583;1.02565145013214;0.8535258440116117;1.02833431789509;0.8777099166075117;0.978831577726991;0.8591301824595564;;
Gba;2;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03070018050542;0.840537014502872;0.8663416525695969;0.960567043353033;0.8321792397423583;1.02565145013214;0.8535258440116117;1.02833431789509;0.8777099166075117;0.978831577726991;0.8591301824595564;;
Gba;2;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;0.978831577726991;0.9628041212576877;;
Caba;1;CATI;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03070018050542;0.840537014502872;0.8663416525695969;0.97431465655499;0.8440893696826294;1.02565145013214;0.8657414860561129;1.02833431789509;0.8902716805369946;1.02399045775466;0.9116297056790874;;
Caba;1;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;1.02399045775466;0.7845938871979331;;
Caba;1;CATI;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03070018050542;0.840537014502872;0.8663416525695969;0.97431465655499;0.8440893696826294;1.02565145013214;0.8657414860561129;1.02833431789509;0.8902716805369946;1.02399045775466;0.9116297056790874;;
Caba;1;CATI;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;0.978831577726991;0.8574238153626741;;
Caba;1;CATI;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03070018050542;0.840537014502872;0.8663416525695969;0.97431465655499;0.8440893696826294;1.02565145013214;0.8657414860561129;1.02833431789509;0.8902716805369946;0.978831577726991;0.8714260336656862;;
Caba;1;CATI;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03070018050542;0.979268073305836;1.0093317799195198;0.97431465655499;0.9834067465023237;1.00269534323067;0.9860573652195039;1.02833431789509;1.0139966280684283;1.02399045775466;1.0383228713374715;;
Caba;1;CATI;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03070018050542;0.979268073305836;1.0093317799195198;0.97431465655499;0.9834067465023237;1.00269534323067;0.9860573652195039;1.02833431789509;1.0139966280684283;0.978831577726991;0.9925319192620685;;
Caba;1;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;1.02399045775466;0.7845938871979331;;
Caba;1;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;1.02399045775466;0.8969814880940178;;
Caba;1;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;1.02399045775466;0.8969814880940178;;
Caba;1;CATI;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;;Javier Milei – Victoria Villaruel de La Libertad Avanza;;;;1.03463732782369;0.979268073305836;1.0131873025882034;0.97431465655499;0.9871632387471022;1.00269534323067;0.9898239825002255;1.00796058633095;0.9977035617653632;1.02399045775466;1.021638926915569;;
Coronel Dorrego;8;CATI;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882034;1.413622962935;1.4322648366928565;1.00269534323067;1.4361252820249633;1.00796058633095;1.447557681314583;0.978831577726991;1.4169151690519781;Probable;Importante
Coronel Dorrego;8;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;1.413622962935;1.118717950999658;1.02565145013214;1.1474146887316559;0.968864316292147;1.1116891479015625;1.02399045775466;1.1383590794406089;Probable;Importante
Coronel Dorrego;8;CATI;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;1.413622962935;1.6324216956213333;0.978716238768085;1.597677622021931;0.968864316292147;1.5479328369155414;0.978831577726991;1.5151655409734566;Probable;Importante
Cipoletti;7;CATI;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;5;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.910392314400873;0.9188878951192843;1.00269534323067;0.9213646133871386;1.02833431789509;0.9474708512401366;0.978831577726991;0.9274143881697181;Probable;Importante
Cipoletti;7;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.910392314400873;0.7204694966597057;1.02565145013214;0.7389505840250002;0.968864316292147;0.7159428523650646;0.978831577726991;0.7007874717428584;Probable;Importante
General Pico;7;CATI;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;9;Algo importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.910392314400873;0.8393833509959777;1.00269534323067;0.8416457772290218;0.968864316292147;0.8154405605151689;1.02399045775466;0.8350033528336442;Probable;Importante
Bahía Blanca;5;CATI;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Poco importante;1.03463732782369;0.840537014502872;0.8696509706221537;1.0935240727094;0.9509842712304203;1.02565145013214;0.975378396840337;1.00796058633095;0.9831429807737281;0.978831577726991;0.9623313950019651;Probable;No importante
Bahía Blanca;5;CATI;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;1.0935240727094;1.1079447055437035;1.00269534323067;1.1109309968057475;1.00796058633095;1.119774658913548;0.978831577726991;1.0960707960830514;Probable;Importante
Bahía Blanca;5;CATI;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;1.03070018050542;0.979268073305836;1.0093317799195198;1.0935240727094;1.103728598692621;1.00269534323067;1.106703526099604;1.02833431789509;1.1380612156237275;1.02399045775466;1.1653638251393654;Probable;Importante
Bahía Blanca;5;CATI;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882034;1.0935240727094;1.1079447055437035;1.00269534323067;1.1109309968057475;1.00796058633095;1.119774658913548;1.02399045775466;1.146638565562952;Probable;Importante
Neuquén;5;CATI;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;1.0935240727094;1.103728598692621;1.00269534323067;1.106703526099604;1.02833431789509;1.1380612156237275;1.02399045775466;1.1653638251393654;Probable;Importante
Neuquén;5;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Algo importante;1.03463732782369;0.840537014502872;0.8696509706221537;1.0935240727094;0.9509842712304203;1.02565145013214;0.975378396840337;1.00796058633095;0.9831429807737281;1.02399045775466;1.0067290309207706;Probable;Importante
Neuquén;5;CATI;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882034;1.0935240727094;1.1079447055437035;1.00269534323067;1.1109309968057475;1.00796058633095;1.119774658913548;0.978831577726991;1.0960707960830514;Probable;Importante
Neuquén;5;CATI;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;9;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;1.0935240727094;1.103728598692621;1.00269534323067;1.106703526099604;1.02833431789509;1.1380612156237275;1.02399045775466;1.1653638251393654;Probable;Importante
Neuquén;5;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;1.0935240727094;0.9509842712304203;1.02565145013214;0.975378396840337;1.00796058633095;0.9831429807737281;1.02399045775466;1.0067290309207706;Probable;Importante
Neuquén;5;CATI;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Nada probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;1 Ninguna posibilidad;Poco importante;0.941521349862259;0.979268073305836;0.9220017982559243;1.0935240727094;1.008231161474209;1.00269534323067;1.010948690510239;0.968864316292147;0.9794721118376439;1.02399045775466;1.0029700961585524;No probable;No importante
Neuquén;5;CATI;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;8;Algo importante;0.941521349862259;0.979268073305836;0.9220017982559243;1.0935240727094;1.008231161474209;1.00269534323067;1.010948690510239;0.968864316292147;0.9794721118376439;0.978831577726991;0.9587382325696289;Probable;Importante
Neuquén;5;CATI;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;1.03070018050542;0.840537014502872;0.8663416525695969;1.0935240727094;0.9473654522756977;1.02565145013214;0.9716667499316601;1.02833431789509;0.9991982645123129;0.978831577726991;0.9780468137146585;Probable;Importante
Neuquén;5;CATI;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;1.0935240727094;0.9509842712304203;1.02565145013214;0.975378396840337;1.00796058633095;0.9831429807737281;0.978831577726991;0.9623313950019651;Probable;Importante
Neuquén;5;CATI;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;1.0935240727094;1.2627783134399364;0.978716238768085;1.2359016413278405;0.968864316292147;1.1974209987294404;1.02399045775466;1.2261476766140018;Probable;Importante
Neuquén;5;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;9;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;1.0935240727094;0.9509842712304203;1.02565145013214;0.975378396840337;1.00796058633095;0.9831429807737281;1.02399045775466;1.0067290309207706;Probable;Importante
Neuquén;5;CATI;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;1.0935240727094;1.1079447055437035;1.00269534323067;1.1109309968057475;1.00796058633095;1.119774658913548;1.02399045775466;1.146638565562952;Probable;Importante
La Plata;4;CATI;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;9;Nada importante;1.03070018050542;0.840537014502872;0.8663416525695969;0.679650090709791;0.5888091827545968;1.02565145013214;0.6039129921433726;1.02833431789509;0.6210244548437379;1.02399045775466;0.6359231157922773;Probable;No importante
Tucumán;3;CATI;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.757482346772863;0.8747244840695482;0.978716238768085;0.8561070570069018;0.968864316292147;0.829451578459874;1.02399045775466;0.8493505015124516;Probable;Importante
Tucumán;3;CATI;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;7;Poco importante;1.03070018050542;0.840537014502872;0.8663416525695969;0.757482346772863;0.6562385080954986;1.02565145013214;0.6730719774607002;1.02833431789509;0.6921430128363486;0.978831577726991;0.6774914372673161;Probable;No importante
Rosario;3;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Javier Milei – Victoria Villaruel de La Libertad Avanza;;10 Seguro votará;Nada importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.757482346772863;0.5994590644882688;1.02565145013214;0.614836058787249;0.968864316292147;0.5956927177286663;1.02399045775466;0.6099836587080943;Probable;No importante
Alto Verde;9;Presencial;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Poco probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;7;Algo importante;0.941521349862259;0.979268073305836;0.9220017982559243;1.41205764831843;1.3019196909906239;1.00269534323067;1.3054288114166115;0.968864316292147;1.2647833928412253;1.02399045775466;1.2951261253959783;No probable;Importante
Pergamino;7;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;10 Seguro votará;Nada importante;1.03463732782369;1.22650294224848;1.268985726735861;0.910392314400873;1.1552748527047343;0.978716238768085;1.130686258582531;1.00796058633095;1.139687184157196;0.978831577726991;1.11556180458382;Probable;No importante
Formosa;6;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;3;Poco importante;1.03463732782369;0.840537014502872;0.8696509706221537;1.27172700869569;1.1059586274786148;1.02565145013214;1.1343280700595926;1.00796058633095;1.1433579865889218;0.978831577726991;1.1191549019195903;Probable;No importante
La Plata;4;Presencial;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;Nada probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;3;Poco importante;1.03070018050542;1.22650294224848;1.264156803965937;0.679650090709791;0.8591842864868485;0.978716238768085;0.8408976132790492;1.02833431789509;0.8647238735709204;1.02399045775466;0.8854689951292695;No probable;No importante
La Plata;4;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;10 Seguro votará;Nada importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.679650090709791;0.6886128421100809;1.00269534323067;0.6904688900726147;1.00796058633095;0.695965427280873;1.02399045775466;0.7126619564627585;Probable;No importante
Córdoba;3;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;10 Seguro votará;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.757482346772863;0.8747244840695482;0.978716238768085;0.8561070570069018;0.968864316292147;0.829451578459874;0.978831577726991;0.8118933971920216;Probable;Importante
Rosario;3;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;8;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.757482346772863;0.7674714956849792;1.00269534323067;0.7695400947856059;1.00796058633095;0.7756660851452741;0.978831577726991;0.7592464579120672;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;8;Poco importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;No importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;10 Seguro votará;Algo importante;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;1.02399045775466;1.231347615240495;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;9;Muy importante;1.03070018050542;0.840537014502872;0.8663416525695969;0.960567043353033;0.8321792397423583;1.02565145013214;0.8535258440116117;1.02833431789509;0.8777099166075117;0.978831577726991;0.8591301824595564;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;10 Seguro votará;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;0.978831577726991;0.845325535936774;Probable;Importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;10 Seguro votará;Algo importante;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;1.02399045775466;1.231347615240495;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;10 Seguro votará;Poco importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;Probable;No importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Nada probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;3;Poco importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;No probable;No importante
Gba;2;Presencial;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;;;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;1.02399045775466;1.0236721000308333;;
Caba;1;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;1.02399045775466;0.8969814880940178;;
Caba;1;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;1.02399045775466;0.8969814880940178;;
Caba;1;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;1.02399045775466;0.8969814880940178;;
Caba;1;CATI;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;0.978831577726991;0.8574238153626741;;
Neuquén;5;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Poco probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;4;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;1.0935240727094;0.8653969566611461;1.02565145013214;0.8875956435394453;0.968864316292147;0.8599597463217329;0.978831577726991;0.8417557552738048;No probable;Importante
Rosario;3;CATI;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Myriam Bregman – Nicolas del Caño del Frente de Izquierda Unidad;;10 Seguro votará;Poco importante;1.03070018050542;0.840537014502872;0.8663416525695969;0.757482346772863;0.6562385080954986;1.02565145013214;0.6730719774607002;1.02833431789509;0.6921430128363486;0.978831577726991;0.6774914372673161;Probable;No importante
Pergamino;7;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo probable;Gabriel Solano – Vilma Ripoll del Frente de Izquierda Unidad;;6;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.910392314400873;0.9223979333248521;1.00269534323067;0.9248841123504232;1.00796058633095;0.9322467321729128;1.02399045775466;0.9546117580180268;Probable;Importante
Mar del Plata;4;Presencial;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;Algo probable;Gabriel Solano – Vilma Ripoll del Frente de Izquierda Unidad;;10 Seguro votará;Poco importante;1.03070018050542;1.22650294224848;1.264156803965937;0.679650090709791;0.8591842864868485;0.978716238768085;0.8408976132790492;1.02833431789509;0.8647238735709204;1.02399045775466;0.8854689951292695;Probable;No importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Poco probable;Gabriel Solano – Vilma Ripoll del Frente de Izquierda Unidad;;8;Poco importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.960567043353033;0.8856445413168729;1.00269534323067;0.8880316573360911;0.968864316292147;0.860382184530714;0.978831577726991;0.8421692511323939;No probable;No importante
